行政區,路名,段號及其他註明,經度,緯度,備註
文山區,新光路,2段8號貓覽動物園站B2候車亭-3,121.57681,24.99681,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,木柵路,4段135號捷運木柵站,121.57395,24.998013,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,木柵路,4段135號捷運木柵站[近停車場出入口],121.573156,24.998102,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,5段97巷口,121.53909,25.005445,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,5段53巷口,121.538989,25.006806,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,興隆路,2段160號,121.551554,25.001729,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,興隆路,2段160號,121.551487,25.001724,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,興隆路,2段123巷10號對面,121.547448,25.000402,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,興隆路,2段123巷10號對面,121.547463,25.000386,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,景豐街,48巷25弄對面,121.547267,25.000629,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,木柵路,2段145號前,121.562725,24.989021,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,指南路,3段40巷茶推廣中心(停車場),121.595537,24.968708,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,指南路,3段40巷小天空步道旁,121.59553,24.968667,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,仁愛路,4段光復南路口1,121.5577934,25.037799,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,仁愛路,4段光復南路口2,121.5578921,25.0377966,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,仁愛路,4段國館大門左側,121.5589422,25.0377402,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,仁愛路,4段市議會前逸仙路口,121.561691,25.03761,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,仁愛路,4段市議會與市府廣場前,121.562072,25.03764,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,仁愛路,4段國館光復南路口往西公車專用道,121.558149,25.037741,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,仁愛路,4段國館逸仙路口往西公車專用道,121.5609365,25.0375992,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,仁愛路,4段504號逸仙路口往東公車專用道,121.5610361,25.0375966,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,仁愛路,4段518號旁,121.5615628,25.0375003,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,市民大道,6段與松隆路329巷交叉口,121.579155,25.04903099,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,市民大道,6段與松山車站西門對面,121.5784438,25.04899609,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,永吉路,333號,121.5758228,25.04555969,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,市府路,1號大門左邊公車站,121.56366,25.0381,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,市府路,世貿3館右YOUBIKE旁,121.563671,25.035613,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,市府路,世貿1館8號牌前,121.5634316,25.0343891,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,市府路,世貿1館9號牌前,121.5634405,25.0344195,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,光復南路,光復國小-1,121.5577379,25.0403813,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,光復南路,國父紀念館第一停車場旁-1,121.5577139,25.0395536,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,光復南路,國父紀念館第一停車場旁-2,121.5577262,25.0399236,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,光復南路,國館旁國館公車站前-1,121.5577038,25.0390067,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,光復南路,國館旁國館公車站前-2,121.557731,25.03938,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,忠孝東路,4段捷運國父紀念館站4號出口,121.5585222,25.041185,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,忠孝東路,四段547號旁(財政部財政資訊中心),121.561983,25.041342,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,忠孝東路,4段國館第2停車場右惻,121.5598202,25.0411741,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,忠孝東路,4段國館第2停車場左惻,121.5594668,25.0411855,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,忠孝東路,4段與逸仙路口,121.561509,25.041137,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,忠孝東路,5段捷運市府站3出口1,121.566488,25.041057,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,忠孝東路,5段捷運市府站3出口2,121.567466,25.040975,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,大道路,28巷17號對面(春光公園),121.5810434,25.0418611,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松山路,640巷對面松隆綠地人行道,121.5794097,25.0352736,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,忠孝東路,五段257號後方,121.57062,25.041543,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,忠孝東路,5段210號,121.57045,25.040897,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松山路,657號對面永春波濕地,121.58078,25.03409,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松山路,650巷15弄18之18號前,121.57895,25.03182,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松山路,永春高中站牌,121.57993,25.03368,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松山路,655號,121.5791936,25.0329088,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松仁路,32號,121.5683544,25.0388399,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松仁路,南山大樓門口步道兩側,121.568249,25.034726,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松高路,寒舍艾美酒店前2,121.567474,25.039011,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松高路,市府北門地下道出口前,121.564644,25.039158,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松智路,市府大樓近松壽路口公車站牌旁,121.565403,25.036667,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松智路,世貿三館近松壽路口,121.56533,25.03562,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松智路,世貿三館停車場旁,121.565302,25.03528,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松智路,松壽廣場前1,121.565588,25.037783,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松智路,松壽廣場前2,121.565592,25.037252,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松智路,新舞台公車站,121.565544,25.036811,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松智路,松壽路口,121.565542,25.036051,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松智路,信義廣場與松廉路口,121.565492,25.033955,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松智路,youbike東北旁,121.565524,25.038399,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松隆路,327號左,121.5784899,25.04824522,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松隆路,松山車站公車站牌前,121.578875,25.048221,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松壽路,市府南門,121.5646,25.035969,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松壽路,新光三越A9館前1,121.566869,25.035938,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松壽路,新光三越A9館前2,121.566571,25.035934,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松壽路,世貿三館(市政府)公車站前,121.564815,25.035792,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松壽路,華納威秀手機門市前公車站,121.56733,25.03575,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松壽路,18號,121.5668012,25.0357446,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松壽路,市府路轉角路燈10公尺處,121.563737,25.035849,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松德路,300號,121.5745069,25.0323563,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,信義路,5段6號,121.560315,25.032894,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,信義路,5段106號,121.5663764,25.0327616,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,信義路,5段100號之1號,121.5645667,25.032758,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,信義路,5段108號(公車站牌1),121.5674563,25.0326914,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,信義路,5段126號,121.5690814,25.0326291,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,信義路,5段15號(信義廣場停車場入口),121.566517,25.033045,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,信義路,5段15號,121.56704,25.033007,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,基隆路,基隆路一段428號對面,121.560303,25.033878,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,基隆路,1段松山高中右1,121.566364,25.044686,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,基隆路,1段松山高中右2,121.56627,25.044518,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,基隆路,2段21號,121.5591208,25.0319925,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,基隆路,2段51號,121.558469,25.0309321,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,基隆路,2段131之22號,121.5562783,25.0273456,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,吳興街,220巷59弄11號對面(景勤公園),121.5612834,25.0269307,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,基隆路,一段133號,121.566414,25.044174,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,基隆路,世貿中心公車站牌前,121.5601864,25.033541,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,逸仙路,忠孝東路口,121.561502,25.041008,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,逸仙路,逸仙42巷口對面,121.561481,25.040249,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,逸仙路,逸仙32巷口對面,121.561489,25.039809,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,逸仙路,松高路口,121.561459,25.03908,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,逸仙路,近仁愛路口,121.56145,25.03799,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松隆路,161號(永吉國中)旁公車站,121.5729596,25.0474868,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,忠孝東路,5段289號,121.571603,25.041108,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松隆路,永吉路(十字路口),121.5708038,25.0458666,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,吳興街,220巷83號(公車站牌),121.5599535,25.0260071,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,信安街,與信安街67巷口(十字路口),121.558028,25.026138,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,基隆路,二段31號前(十字路口),121.558865,25.031618,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,基隆路,二段155號前(公車站),121.5544007,25.02581795,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松仁路,與松勤街(十字路),121.5682724,25.0318402,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松仁路,與松平路(十字路),121.5681279,25.0303444,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,松仁路,(信義國中)公車站牌旁,121.5682459,25.0289889,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,信義路,5段捷運101站2號出口前,121.5623752,25.0327552,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,福德街,251巷30號虎山溪入口,121.5874483,25.0364279,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,忠孝東路,"與中坡南路(十字路口)
",121.5820239,25.04408927,嚴禁投入家用垃圾，違者重罰新台幣6000元
信義區,福德街,"(奉天宮公車站)
",121.5834034,25.03797928,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,387號對面,121.540162,25.079388,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,與明水路口西北角,121.538797,25.077874,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,與明水路口東北角,121.539108,25.07786,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,崇實路,與大直街20巷口,121.544427,25.081167,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,往西方向(忠烈祠公車站),121.535639,25.077982,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,770巷口(偏明水路側),121.553239,25.085397,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,538巷口,121.547611,25.079912,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,524號對面,121.546367,25.079964,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,522號對面,121.546324,25.079954,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,47號對面(圓山大飯店公車站),121.528178,25.077282,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,85號對面,121.530695,25.0779938,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,敬業三路,劍南捷運站3號出口,121.556241,25.084532,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,劍南捷運站2號出口,121.555088,25.084906,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,空軍司令部公車站 西往東方向,121.540343,25.079409,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,敬業三路,樂群三路公車站(交叉口),121.556246,25.083016,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,87巷口對面，中央廣播電台公車站,121.531185,25.078247,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,807號前(國防示範樂隊),121.554713,25.085303,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,670巷(大直加油站公車站),121.550119,25.083976,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,明水路口附近(西往東方向)，自強隧道公車站,121.551909,25.085867,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,北安路,大直高中公車站，西往東方向,121.542107,25.079508,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,植福路,8號對面,121.55475,25.083936,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民生東路,一段36號公車站牌右側,121.524378,25.057972,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,新生北路,二段林森公園站牌前,121.527328,25.053371,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,一段公車專用道(單號邊)-1,121.525719,25.052157,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,林森北路,14號公園西側,121.525506,25.053404,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,林森北路,15號公園東側,121.525328,25.053428,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,一段公車專用道(單號邊)-2,121.525725,25.05211,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,一段公車專用道(雙號邊)-1,121.525092,25.052094,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,一段公車專用道(雙號邊)-2,121.525096,25.052094,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,一段1號,121.522835,25.052328,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,一段92號,121.525877,25.052,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,一段40號,121.524316,25.052043,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,一段林森北路口,121.525137,25.052271,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,二段長春路口,121.522878,25.055052,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,長安東路,一段29號,121.524422,25.049273,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,一段53巷與林森北路口西北角,121.5244,25.048713,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,林森北路,40號,121.524181,25.048144,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,林森北路,欣欣百貨,121.525493,25.054036,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,二段63號,121.522916,25.056587,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,二段22號,121.522478,25.053553,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,二段34號,121.522545,25.054329,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,與長安東路口東南角,121.521771,25.049682,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,一段114-1號,121.521794,25.050525,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,二段56號,121.522676,25.056345,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,一段130號,121.522047,25.051205,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,二段79號,121.522994,25.058149,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,中山北路,二段111號前,121.523107,25.060213,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,市民大道,一段(市民大道公中停車場2號出入口),121.519781,25.048444,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,市民大道,捷運R1出口,121.519384,25.048512,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民生東路,二段141號,121.533832,25.05806,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民生東路,二段149號,121.535314,25.058015,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段107號前(西向公車道)1,121.532957,25.06257,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,306號,121.533075,25.060284,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,338號,121.53309,25.061311,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段107號前(西向公車道)2,121.533025,25.062512,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,378號,121.53312,25.063231,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段107號前,121.532962,25.062678,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,366號,121.533081,25.062409,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,228號(226巷口),121.533039,25.058507,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段46號前(東向公車道)1,121.530216,25.062521,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段21號前(西向公車道)1,121.529057,25.062652,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段21號前(西向公車道)2,121.529059,25.062652,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段與中原街口(東往西公車專用道),121.529117,25.062662,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段46號前(東向公車道)2,121.530214,25.062521,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,臨487號外迴轉道,121.534301,25.067114,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,309號,121.533308,25.061744,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,錦洲街(公車道北往南)1,121.53313,25.060379,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,錦洲街(公車道北往南)2,121.53315,25.060379,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,民權東路二段(公車道南往北)1,121.533254,25.062338,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,三段建國北路口(東向西公車道)1,121.537454,25.0624,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,三段建國北路口(東向西公車道)2,121.537456,25.0624,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段145號,121.535682,25.062549,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段(殯儀館前),121.535865,25.062535,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段建國北路口(西向東公車道)1,121.536617,25.062413,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段建國北路口(西向東公車道)2,121.536619,25.062413,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,三段與龍江路口(西向東公車道)-1,121.540485,25.062331,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,三段與龍江路交叉口(西往東),121.540682,25.062323,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,建國北路,二段107號,121.537222,25.059304,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,建國北路,二段85號,121.537204,25.058394,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,三段與復興北路口(西向東公車道二),121.543931,25.062246,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,三段(榮星花園二),121.540244,25.062502,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,三段與復興北路口(西向東公車道一),121.543933,25.062246,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民生東路,三段69號,121.543207,25.057904,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,三段與龍江路口(西向東公車道)-2,121.540487,25.062331,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,建國北路,二段216號,121.53672,25.060633,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,建國北路,二段137號,121.537258,25.060628,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,建國北路,二段147號,121.537259,25.061643,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段與松江路口(東向西公車道)(二),121.533408,25.062533,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,485號,121.533384,25.06722,嚴禁投入家用垃圾，違者重罰新台幣6001元
中山區,民權東路,二段143號,121.535226,25.062564,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,建國北路,二段131號,121.537238,25.060175,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,三段(榮星公園一),121.54056,25.062463,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,復興北路,386號,121.544022,25.06006,嚴禁投入家用垃圾，違者重罰新台幣6001元
中山區,民權東路,三段與龍江路口(東向西公車道)(三),121.541004,25.062417,嚴禁投入家用垃圾，違者重罰新台幣6001元
中山區,民權東路,三段(榮星公園五),121.540872,25.062456,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,三段(榮星公園四),121.538313,25.062514,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,三段(榮星花園三),121.539223,25.062514,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段迴轉道(民權建國高架),121.537072,25.060318,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,民權東路,二段與松江路口(東向西公車道)(一),121.533567,25.062522,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,建國北路,一段10巷2號,121.536382,25.046613,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,渭水路,32號對面人行道,121.53428,25.045729,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,民權東路二段(公車道南往北)2,121.533256,25.062338,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,1號,121.53304,25.045874,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,長安東路,二段118-5號(建國北路上),121.536441,25.048262,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,三段32號,121.538272,25.051892,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,二段206號,121.535396,25.051916,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,二段38號(對面公車專用道上),121.529539,25.05203,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,85號,121.533097,25.050176,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,43號(對面公車專用道上),121.532999,25.048005,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,51號(對面公車專用道上),121.532908,25.048595,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,89號,121.53311,25.050559,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,松江路路口 (對面公車專用道上),121.5327434,25.0521535,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,54號（對面公車專用道),121.532904,25.048638,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,60號（對面公車專用道）,121.532912,25.048929,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,111號（對面公車專用道）,121.533016,25.051471,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,97巷口(對面公車專用道),121.533089,25.051678,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,三段222號,121.543616,25.051819,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,二段208號(對面公車專用道上),121.535862,25.051954,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,龍江路,55巷16號,121.541346,25.049516,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,復興北路,40號,121.543863,25.049405,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,建國北路口 (對面公車專用道上),121.5365766,25.0520941,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,吉林路路口（對面公車專用道上）,121.529749,25.052011,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,二段110號(對面公車專用道上),121.532234,25.051967,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,三段170號,121.541921,25.051798,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,三段188號旁西側近遼寧街口,121.542079,25.051783,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,三段198號(對面公車專用道上),121.542921,25.051828,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,三段98號(對面公車專用道上),121.53984,25.051896,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,復興北路口 (對面公車專用道上),121.543508,25.051827,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,南京東路,二段98號,121.531651,25.051918,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,156號對面(公車專用道候車亭),121.533006,25.054532,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,209號,121.533245,25.05726,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,206號對面公車專用道,121.533115,25.057616,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,122號對面(公車專用道候車亭),121.532939,25.052449,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,156之1號(長春路公車專用道),121.533065,25.054604,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,長春路口公車專用道-1,121.533076,25.055168,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,長春路口公車專用道-2,121.533087,25.05491,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,長春路,建國北路口二段交叉口(橋下東北側),121.536933,25.054769,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,建國北路,二段與民生東路三段交叉口(橋下東南側),121.537209,25.05778,嚴禁投入家用垃圾，違者重罰新台幣6000元
中山區,松江路,204巷對面(公車專用道候車亭),121.533141,25.057494,嚴禁投入家用垃圾，違者重罰新台幣6000元
